id,scrape_id,last_scraped,source,name,host_id,host_profile_id,host_name,hosts time as user,hosts time as host,host_listings_count,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,total stay days,total price,minimum_nights,maximum_nights,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4354764,2.03E+13,4/15/2026,previous scrape,A private humble abode for you,16572955,1.46E+18,Sandra,"11,10","11,10",2,t,Brooklyn,40.6403,-73.89549,Entire home,Entire home/apt,2,1.5,1 bath,1,1,109.6,30,3288,30,1125,4/15/2026,162,10/30/2014,9/5/2023,4.74,4.89,4.88,4.88,4.93,4.67,4.75,0,0,1.16
4385360,2.03E+13,4/15/2026,previous scrape,Massive 1BR in the Lower East Side,7809712,1.46E+18,Eliot,"12,8","12,4",1,t,Manhattan,40.71801,-73.99099,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
4422017,2.03E+13,4/15/2026,previous scrape,"Private Spacious Rm, Prospect Park",22954228,1.46E+18,Cassandra,"11,5","11,5",2,t,Brooklyn,40.65487,-73.96172,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,7,11/18/2014,1/6/2016,4.71,4.86,4.43,4.86,4.86,4,4.43,2,0,0.05
4446862,2.03E+13,4/15/2026,previous scrape,Charming Room in Prospect Heights!,23077718,1.47E+18,Tommy,"11,5","11,4",1,t,Brooklyn,40.67605,-73.95997,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
4198695,2.03E+13,4/15/2026,previous scrape,Large and furnished,21782731,1.46E+18,Marley,"11,6","11,6",1,t,Brooklyn,40.62944,-73.95639,Private room in rental unit,Private room,2,1.5,1 bath,1,1,56.1,30,1683,30,30,4/15/2026,7,10/9/2014,7/31/2016,4.57,4.57,4.14,4.14,4.57,4.57,4.29,1,0,0.05
4211459,2.03E+13,4/15/2026,previous scrape,Bright Room on Upper East Side,21855029,1.46E+18,Deborah,"11,6","11,6",1,t,Manhattan,40.78303,-73.9476,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,153.77,30,4613.1,30,120,4/15/2026,7,12/25/2014,10/31/2016,4.86,4.86,4.71,5,5,5,5,1,0,0.05
4232356,2.03E+13,4/15/2026,previous scrape,Studio Apartment,9368118,1.46E+18,Peter,"12,6","11,6",1,t,Manhattan,40.77065,-73.95163,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
4574224,2.03E+13,4/15/2026,previous scrape,GREAT SPACIOUS PRIVATE ROOM,11308807,1.46E+18,Mathew,"12,3","11,5",1,t,Manhattan,40.82225,-73.95266,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
4720752,2.03E+13,4/15/2026,previous scrape,Huge Sunny Room in UES Townhouse,23752440,1.47E+18,Cristina,"11,5","11,4",1,t,Manhattan,40.77065,-73.95702,Private room in rental unit,Private room,1,1.5,2 baths,1,1,301,20,6020,30,120,4/15/2026,0,,,,,,,,,,1,0,1.17
4727912,2.03E+13,4/15/2026,previous scrape,"Cosy 2 bed, Gramercy, NYC Apartment",24415699,1.47E+18,Charlie,"11,4","11,4",1,t,Manhattan,40.71354,-74.00511,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
4606473,2.03E+13,4/15/2026,previous scrape,Radiant 2bed E Village Apartment,23862900,1.47E+18,Cecily,"11,4","11,4",1,t,Manhattan,40.73078,-73.98674,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,301,20,6020,30,1125,4/15/2026,1,12/26/2014,12/26/2014,5,5,4,5,5,5,5,0,0,0.01
4763327,2.03E+13,4/15/2026,previous scrape,"Luxurious, best location, spa inc'l",24576978,1.47E+18,Oded,"11,4","11,4",1,t,Brooklyn,40.72119,-73.95279,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,1,10/20/2015,10/20/2015,4,4,5,5,4,5,4,0,0,0.01
4641291,2.03E+13,4/15/2026,previous scrape,Room in queens covenient safe locat,24030482,1.47E+18,Eddie,"11,4","11,4",1,t,Queens,40.72415,-73.73002,Private room in home,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,5,6/10/2018,10/13/2019,4.2,4.2,5,3.8,4.4,4.8,4,1,0,0.05
4766819,2.03E+13,4/15/2026,previous scrape,1 bedroom in Prime Williamsburg,13705706,1.46E+18,Rebecca,"12,0","11,8",1,t,Brooklyn,40.71887,-73.94845,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
4679967,2.03E+13,4/15/2026,previous scrape,Big quiet room in Harlem,7304425,1.46E+18,Elia,"12,9","12,1",1,t,Manhattan,40.83027,-73.94448,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,6,5/17/2015,6/7/2016,4.83,5,3.83,4.5,5,4.33,4.5,1,0,0.05
4786675,2.03E+13,4/15/2026,previous scrape,Contemporary Luxury Studio Apartment,23852000,1.47E+18,Aram,"11,4","10,6",1,t,Brooklyn,40.72026,-73.96349,Entire condo,Entire home/apt,1,1.5,1 bath,1,1,188.47,30,5654.1,30,360,4/15/2026,37,12/12/2015,7/3/2025,4.97,5,5,4.97,4.97,4.97,4.84,0,0,0.29
4709252,2.03E+13,4/15/2026,previous scrape,ROOM AVAILABLE IN PERFECT FLAT,1511206,1.46E+18,Mauricio,"14,3","11,4",1,t,Manhattan,40.79912,-73.94187,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,31,4/15/2026,1,9/30/2015,9/30/2015,5,5,5,5,5,5,5,1,0,0.01
4803623,2.03E+13,4/15/2026,previous scrape,great location luxury buiding,24747103,1.47E+18,Rachel,"11,4","11,4",1,t,Manhattan,40.7646,-73.98799,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
4822324,2.03E+13,4/15/2026,previous scrape,NYC Duplex + Terrace in East 60s,24832100,1.47E+18,Lindsay,"11,4","11,4",1,t,Manhattan,40.76352,-73.96183,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,7,1/5/2015,7/24/2016,5,4.86,5,5,5,5,5,0,0,0.05
4994264,2.03E+13,4/15/2026,previous scrape,1 Bdrm in Luxury High Rise,41398078,1.47E+18,Jimmy,"10,8","10,8",1,t,Manhattan,40.7076,-74.01367,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
4907749,2.03E+13,4/15/2026,previous scrape,Cosy room in spacious apartment,25268374,1.47E+18,Gabriela,"11,3","11,3",1,f,Brooklyn,40.6722,-73.94544,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
5207973,2.03E+13,4/15/2026,previous scrape,Bright 2BD in East Village,26942242,1.47E+18,Alfred,"11,2","11,2",1,t,Manhattan,40.7295,-73.98623,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
5066963,2.03E+13,4/15/2026,previous scrape,Humble 1BR in Bushwick,26164700,1.47E+18,Nico,"11,3","11,3",1,t,Brooklyn,40.69549,-73.90979,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
5374912,2.03E+13,4/15/2026,previous scrape,3 bedroom home for groups and families,27863482,1.47E+18,Maryjoan,"11,1","11,1",2,t,Bronx,40.80899,-73.91489,Entire home,Entire home/apt,4,1.5,1.5 baths,3,1,301,20,6020,30,30,4/15/2026,0,,,,,,,,,,0,0,1.17
5761908,2.03E+13,4/15/2026,previous scrape,Beautiful one bedroom near Lincoln Center,29879873,1.47E+18,Laurent,"11,0","11,0",1,t,Manhattan,40.73801,-73.9969,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,162.27,30,4868.1,30,60,4/15/2026,14,9/30/2015,12/7/2019,4.57,4.71,3.86,4.86,5,5,4.57,0,0,0.11
5592990,2.03E+13,4/15/2026,previous scrape,"Quiet, Beautiful Morningside Heights/UWS 2 Bedroom",28988568,1.47E+18,Sarah,"11,1","11,1",2,t,Manhattan,40.80826,-73.95912,Entire rental unit,Entire home/apt,3,1.5,1 bath,2,1,235.1,30,7053,30,45,4/15/2026,2,8/25/2024,8/2/2025,5,5,5,5,5,5,5,0,0,0.1
5842819,2.03E+13,4/15/2026,previous scrape,"Amazing Apartment, Heart of Willy!",3560299,1.46E+18,Auminea,"13,7","11,4",1,t,Brooklyn,40.71671,-73.95591,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,1,6/3/2015,6/3/2015,2,2,1,5,5,4,1,1,0,0.01
6027485,2.03E+13,4/15/2026,previous scrape,1 bedroom in 3 bedroom apartment,31283971,1.47E+18,Ana,"11,0","8,4",1,t,Brooklyn,40.68572,-73.95273,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,301,20,6020,30,30,4/15/2026,1,12/31/2017,12/31/2017,5,5,5,5,5,5,5,1,0,0.01
6079197,2.03E+13,4/15/2026,previous scrape,Single private room near train 1,31555753,1.47E+18,Naichen,"10,11","10,11",1,t,Manhattan,40.80272,-73.96634,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,6,4/23/2015,8/2/2015,4.17,4.2,3.4,5,5,5,4.4,1,0,0.04
6255597,2.03E+13,4/15/2026,previous scrape,FT Greene - Oversized Parlor,11189753,1.46E+18,Sj,"12,3","12,3",4,t,Brooklyn,40.68565,-73.97121,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,235.06,30,7051.8,30,1125,4/15/2026,59,5/19/2015,6/30/2025,4.93,4.98,4.97,4.93,5,4.98,4.78,0,0,0.44
6273469,2.03E+13,4/15/2026,previous scrape,Beautiful West Village Studio,4248868,1.46E+18,Nancy,"13,4","10,11",1,t,Manhattan,40.73711,-74.00684,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
6209147,2.03E+13,4/15/2026,previous scrape,Sunny 1 Bedroom Apt in East Harlem!,32197200,1.47E+18,Sabrina,"10,11","10,11",1,t,Manhattan,40.79807,-73.93793,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,33,6/17/2015,7/31/2016,4.3,4.64,4.47,4.58,4.85,4.15,4.36,0,0,0.25
6237443,2.03E+13,4/14/2026,city scrape,Fantastic location : Spacious Room  w/ Bathroom,32305413,1.47E+18,Laurence,"10,11","10,11",1,t,Brooklyn,40.67422,-73.96759,Private room in condo,Private room,2,2,2 baths,1,1,144.33,3,432.99,1,90,4/14/2026,478,5/25/2015,4/8/2026,4.91,4.91,4.75,4.98,4.99,4.97,4.87,1,0,3.6
6242600,2.03E+13,4/15/2026,previous scrape,Double Bed In a Central Location,32406934,1.47E+18,Alleyne,"10,11","8,10",1,t,Brooklyn,40.67966,-73.94093,Private room in rental unit,Private room,2,1.5,1 bath,1,1,199.13,30,5973.9,30,90,4/15/2026,9,6/11/2017,3/19/2018,4.56,4.78,4.56,4.78,4.78,4.56,4.44,1,0,0.08
6305553,2.03E+13,4/15/2026,previous scrape,BK Room Available 5/17-5/24,32798845,1.47E+18,Justin,"10,11","10,11",1,t,Brooklyn,40.64345,-73.98258,Private room in townhouse,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
6346456,2.03E+13,4/15/2026,previous scrape,Modern 1BR on Soho's Bowery,32846930,1.47E+18,Erica,"10,11","10,10",1,t,Manhattan,40.72157,-73.99384,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
6347548,2.03E+13,4/15/2026,previous scrape,Furnished Room with View of E River,33063310,1.47E+18,Judy,"10,11","10,11",1,t,Manhattan,40.73789,-73.97493,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,2,6/11/2015,6/29/2015,4,5,4.5,4.5,5,4,4.5,1,0,0.02
6356070,2.03E+13,4/15/2026,previous scrape,Ocean Hill - Beautiful 3 Bedroom,20320155,1.46E+18,Alex & Family,"11,7","10,11",1,t,Brooklyn,40.68126,-73.91374,Entire home,Entire home/apt,6,1.5,1 bath,3,1,160.13,30,4803.9,30,1125,4/15/2026,86,6/22/2015,1/5/2020,4.76,4.85,4.78,4.92,4.86,4.41,4.72,0,0,0.65
6360224,2.03E+13,4/15/2026,previous scrape,"Sunny, Private room in Bushwick",33134899,1.47E+18,Julia,"10,11","10,9",1,t,Brooklyn,40.69977,-73.92912,Private room in rental unit,Private room,1,1.5,0 baths,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
6388315,2.03E+13,4/15/2026,previous scrape,UPPER WEST SIDE one bedroom apt,9815198,1.46E+18,Nicola,"12,5","10,11",1,f,Manhattan,40.77752,-73.9777,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,150,150,4/15/2026,0,,,,,,,,,,0,0,1.17
6398715,2.03E+13,4/15/2026,previous scrape,Studio!Astoria station in 3min!,31762883,1.47E+18,Daisuke,"10,11","10,11",1,f,Queens,40.77915,-73.90902,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
6544899,2.03E+13,4/15/2026,previous scrape,Beautiful Greenwich Village Apartment,34233009,1.47E+18,Carol,"10,10","10,10",1,t,Manhattan,40.73783,-74.00418,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,301,20,6020,30,30,4/15/2026,0,,,,,,,,,,0,0,1.17
6574537,2.03E+13,4/15/2026,previous scrape,Bright & Spacious,34387513,1.47E+18,Michael,"10,10","10,10",1,t,Queens,40.7583,-73.9315,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
6619100,2.03E+13,4/15/2026,previous scrape,Cozy studio in the heart of Chelsea,34642925,1.47E+18,Anastasia,"10,10","10,10",1,t,Manhattan,40.74205,-73.99968,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,1,6/7/2015,6/7/2015,5,5,5,5,5,5,5,0,0,0.01
6775098,2.03E+13,4/15/2026,previous scrape,Soho/West Village 1 bedroom apt,23985505,1.47E+18,Liz,"11,4","10,10",1,t,Manhattan,40.72656,-74.00253,Entire rental unit,Entire home/apt,3,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
6779136,2.03E+13,4/15/2026,previous scrape,West Village on the Hudson River,35488245,1.47E+18,Jillian,"10,10","10,10",1,t,Manhattan,40.73226,-74.01033,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,1,8/25/2015,8/25/2015,4,5,5,5,5,5,5,0,0,0.01
6784873,2.03E+13,4/15/2026,previous scrape,Spacious Greenpoint 3BR/2BA Apt w/ Organic Garden,2903840,1.46E+18,Sari,"13,9","10,10",4,t,Brooklyn,40.72224,-73.94563,Entire rental unit,Entire home/apt,6,1.5,2 baths,3,1,301,20,6020,30,30,4/15/2026,4,8/30/2015,3/24/2019,4.75,5,5,5,5,5,4.75,0,0,0.03
6821978,2.03E+13,4/15/2026,previous scrape,"Charming, Sunny Home in Heart of BK",13219494,1.46E+18,New,"12,0","10,10",1,t,Brooklyn,40.68636,-73.96207,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,1,7/14/2015,7/14/2015,5,5,4,5,5,5,5,0,0,0.01
6660518,2.03E+13,4/15/2026,previous scrape,Brooklyn Vibes in Queens - Stylish Penthouse Share,540633390,1.47E+18,Rinaldo,"2,6","2,6",7,t,Queens,40.70837,-73.83065,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,71.26,30,2137.8,30,1125,4/15/2026,26,10/19/2015,1/27/2024,4.77,4.81,4.73,4.96,4.92,4.88,4.92,3,0,0.2
6847053,2.03E+13,4/15/2026,previous scrape,Room in Sunny & Spacious Uptown Apt,35878048,1.47E+18,Avia,"10,10","10,10",1,t,Manhattan,40.81019,-73.95781,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
6880480,2.03E+13,4/15/2026,previous scrape,Cozy Brooklyn Studio | Near Subway + Shops,36053172,1.46E+18,Angie,"10,9","6,1",1,t,Brooklyn,40.61698,-73.95633,Entire place,Entire home/apt,1,1.5,1 bath,1,1,67.05,30,2011.5,30,60,4/15/2026,13,3/8/2020,3/30/2026,4.85,4.85,4.77,5,5,4.62,4.54,0,0,0.17
6892731,2.03E+13,4/15/2026,previous scrape,"Clean Safe Apartment  Kitchen, Wifi  Parking +more",36119026,1.47E+18,Mila,"10,9","10,9",1,f,Brooklyn,40.58782,-73.9573,Private room in home,Private room,2,1.5,1 private bath,2,1,301,20,6020,30,1125,4/15/2026,74,6/21/2016,12/10/2024,4.69,4.77,4.77,4.81,4.76,4.69,4.74,1,0,0.62
6699725,2.03E+13,4/15/2026,previous scrape,Quiet room around corner fr. Subway,34914311,1.47E+18,Sandrine,"10,10","10,10",1,t,Bronx,40.81816,-73.90464,Private room in home,Private room,3,1.5,1.5 baths,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
6913023,2.03E+13,4/15/2026,previous scrape,A Hideaway Room,36227371,1.47E+18,Brittney,"10,9","10,9",1,t,Brooklyn,40.70035,-73.92316,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
7037918,2.03E+13,4/15/2026,previous scrape,"Near LGA, Citifield, US Open Tennis",36242220,1.47E+18,Carmen,"10,9","10,9",1,t,Queens,40.7655,-73.86577,Private room in home,Private room,2,1.5,1 shared bath,1,1,66.77,30,2003.1,30,1125,4/15/2026,229,8/9/2015,1/1/2020,4.77,4.87,4.76,4.91,4.93,4.87,4.76,1,0,1.76
6969048,2.03E+13,4/15/2026,previous scrape,Large bedroom in an extremely large apartment,36540358,1.47E+18,Octavio,"10,9","9,8",1,t,Brooklyn,40.70138,-73.92615,Private room in rental unit,Private room,10,1.5,2.5 shared baths,1,1,301,20,6020,30,1125,4/15/2026,18,8/18/2016,11/19/2016,4.17,4.56,3.44,4.8,4.94,4.6,4.53,1,0,0.15
6972673,2.03E+13,4/15/2026,previous scrape,Spacious one bedroom with en-suite,13698410,1.46E+18,Rawan,"12,0","10,9",1,t,Brooklyn,40.69408,-73.96493,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,12,7/16/2015,6/25/2017,5,5,4.92,5,5,4.83,4.92,1,0,0.09
7019195,2.03E+13,4/15/2026,previous scrape,Essex House - Central Park View,36793116,1.47E+18,Mighty Tree,"10,9","7,0",29,t,Manhattan,40.76495,-73.97886,Entire condo,Entire home/apt,4,1.5,1 bath,1,1,693.17,30,20795.1,30,393,4/15/2026,12,5/4/2019,7/10/2025,5,5,4.92,4.58,4.67,5,4.75,0,0,0.14
7114665,2.03E+13,4/15/2026,previous scrape,Large room,34866720,1.47E+18,Louis,"10,10","10,9",1,t,Queens,40.70646,-73.90406,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
7149710,2.03E+13,4/15/2026,previous scrape,Full bed/air-conditioned/secluded,37442404,1.47E+18,Eric,"10,9","10,9",1,t,Manhattan,40.83255,-73.94411,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
7180015,2.03E+13,4/15/2026,previous scrape,"private room, cute&cozy apartment",37614545,1.47E+18,Linda,"10,9","10,9",1,t,Queens,40.75871,-73.91112,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
7278762,2.03E+13,4/15/2026,previous scrape,"Home afar, 3 min to M&R, Rooftop, balcony skylight",22816592,1.46E+18,Susi L,"11,5","10,9",1,t,Queens,40.73564,-73.87221,Entire condo,Entire home/apt,4,1.5,1 bath,2,1,178.76,30,5362.8,30,360,4/15/2026,156,7/30/2015,7/8/2025,4.96,4.95,4.98,4.99,4.99,4.86,4.87,0,0,1.2
7387862,2.03E+13,4/15/2026,previous scrape,Cozy bedroom in E. Village in July,38702813,1.47E+18,Alexander,"10,8","10,8",1,t,Manhattan,40.72309,-73.98926,Private room in rental unit,Private room,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
7387919,2.03E+13,4/15/2026,previous scrape,2 bed apartment 2 blocks from 42 st,37993952,1.47E+18,Andrew,"10,9","10,8",1,t,Manhattan,40.75952,-73.99433,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,1,7/23/2015,7/23/2015,5,5,5,5,5,5,5,1,0,0.01
7389120,2.03E+13,4/15/2026,previous scrape,Boutique apartment  by the Ocean,7365834,1.46E+18,Alex,"12,9","12,7",6,t,Brooklyn,40.58345032,-73.95830536,Entire home,Entire home/apt,5,1.5,1 bath,1,1,555.7,30,16671,30,180,4/15/2026,80,7/26/2015,8/7/2025,4.7,4.65,4.63,4.77,4.8,4.59,4.54,0,0,0.61
7323905,2.03E+13,4/15/2026,previous scrape,Stylish East Village One Bedroom Apartment,2303270,1.46E+18,Zeina,"13,11","8,2",1,t,Manhattan,40.73062,-73.97991,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,27,3/6/2018,1/2/2020,4.93,4.96,4.96,4.93,5,4.93,4.85,0,0,0.27
7349421,2.03E+13,4/15/2026,previous scrape,Comfortable private room in Harlem,31469635,1.47E+18,Ricky,"10,11","10,8",2,t,Manhattan,40.82446,-73.94711,Private room in rental unit,Private room,2,1.5,1 shared bath,2,1,301,20,6020,30,31,4/15/2026,4,10/10/2015,7/1/2019,5,5,5,5,5,5,5,2,0,0.03
7376952,2.03E+13,4/15/2026,previous scrape,Brownstone@Central Park??Manhattan historic area,32004384,1.47E+18,Karen,"10,11","9,0",1,t,Manhattan,40.77873,-73.97694,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,79.06,60,4743.6,60,1125,4/15/2026,12,9/29/2018,9/6/2019,5,4.83,5,5,5,5,4.92,1,0,0.13
7563717,2.03E+13,4/15/2026,previous scrape,Spacious Studio in Midtown East,39655899,1.47E+18,Ron,"10,8","10,8",1,t,Manhattan,40.75176,-73.96921,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
7575626,2.03E+13,4/15/2026,previous scrape,Charming West Village Full Bed Apt,35307662,1.47E+18,Lauren,"10,10","10,8",1,t,Manhattan,40.73049,-74.00111,Private room in rental unit,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
7581727,2.03E+13,4/15/2026,previous scrape,SOHO LUXURIOUS LOFTED STUDIO,27921486,1.47E+18,Judd,"11,1","10,8",1,t,Manhattan,40.72657,-73.99743,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
7584885,2.03E+13,4/15/2026,previous scrape,Charming large room ...,23129690,1.47E+18,Daniel,"11,5","10,8",1,f,Manhattan,40.80089,-73.96752,Shared room in rental unit,Shared room,1,1.5,1 shared bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,1,1.17
7632731,2.03E+13,4/15/2026,previous scrape,"3 Bdr Upper West Side Elegance, 2500sq ft",39455276,1.46E+18,Doug,"10,8","10,8",2,t,Manhattan,40.78645,-73.97374,Entire rental unit,Entire home/apt,5,1.5,3 baths,4,1,578.53,30,17355.9,30,90,4/15/2026,4,9/5/2016,8/31/2025,5,5,4.75,5,5,5,5,0,0,0.03
7678187,2.03E+13,4/15/2026,previous scrape,Stylish Modern Comfort in Bed-Stuy,40319733,1.47E+18,Sam,"10,8","10,8",1,t,Brooklyn,40.68719,-73.94906,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,3,9/4/2015,9/24/2015,5,5,5,5,5,4.33,4.67,0,0,0.02
7679094,2.03E+13,4/15/2026,previous scrape,Bright and Airy Astoria Loft,3130040,1.46E+18,Ana María,"13,8","10,8",1,t,Queens,40.77772,-73.92252,Entire loft,Entire home/apt,4,1.5,1 bath,2,1,301,20,6020,30,1125,4/15/2026,9,9/27/2015,1/2/2020,4.78,4.89,4.67,5,5,5,4.78,0,0,0.07
7546039,2.03E+13,4/15/2026,previous scrape,Charming West Village Studio,39541748,1.47E+18,Marcello,"10,8","10,8",1,t,Manhattan,40.73827,-73.99956,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,4,8/15/2015,9/18/2015,5,4.67,5,5,5,5,5,0,0,0.03
7692660,2.03E+13,4/15/2026,previous scrape,Prolonged Traveler's Dream.,32164030,1.46E+18,Ki?m,"10,11","10,8",5,t,Bronx,40.81398,-73.88751,Private room in home,Private room,2,1.5,1 shared bath,1,1,39.1,30,1173,30,45,4/15/2026,38,8/24/2015,7/24/2025,4.5,4.57,4.19,4.78,4.78,4.08,4.51,5,0,0.29
7561686,2.03E+13,4/15/2026,previous scrape,Cozy Large Studio - Yankee Stadium,39639929,1.47E+18,John,"10,8","10,8",1,t,Bronx,40.82381,-73.92725,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,1,8/8/2015,8/8/2015,5,5,5,5,5,5,5,0,0,0.01
7734670,2.03E+13,4/15/2026,previous scrape,Prolonged Traveler's Dream.,32164030,1.46E+18,Ki?m,"10,11","10,8",5,t,Bronx,40.81288,-73.88736,Private room in home,Private room,2,1.5,1.5 shared baths,1,1,38,30,1140,30,60,4/15/2026,38,9/21/2015,8/31/2025,4.63,4.84,4.39,4.92,4.74,4.24,4.68,5,0,0.3
7894084,2.03E+13,4/15/2026,previous scrape,Cozy and modern studio by the park,41620310,1.47E+18,Olivia & Kyle,"10,7","9,11",1,t,Manhattan,40.77481,-73.94745,Entire rental unit,Entire home/apt,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
7748044,2.03E+13,4/15/2026,previous scrape,Neat room with private bath $60,40140854,1.47E+18,Soojeong,"10,8","10,8",1,f,Queens,40.73477,-73.87805,Private room in home,Private room,2,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
